,asset,ret,bin
2022-02-15,ITUB4_SA,-0.012750593275384525,-1.0
2022-02-16,ITUB4_SA,0.0033877759015152886,1.0
2022-02-17,ITUB4_SA,-0.00043328076178472674,-1.0
2022-02-18,ITUB4_SA,0.0022550846081204057,1.0
2022-02-21,ITUB4_SA,0.007366301153151511,1.0
2022-02-22,ITUB4_SA,-0.00566249680878228,-1.0
2022-02-23,ITUB4_SA,-0.025875936402155908,-1.0
2022-02-24,ITUB4_SA,-0.01711778560574906,-1.0
2022-02-25,ITUB4_SA,-0.044661326936332735,-1.0
2022-03-02,ITUB4_SA,-0.045731437034106204,-1.0
2022-03-04,ITUB4_SA,-0.031089546035109494,-1.0
2022-03-07,ITUB4_SA,0.15285830215416985,1.0
2022-03-08,ITUB4_SA,0.16143884684758625,1.0
2022-03-09,ITUB4_SA,-0.05088021146618249,-1.0
2022-03-11,ITUB4_SA,-0.05948964295952919,-1.0
2022-03-14,ITUB4_SA,-0.04155076396393098,-1.0
2022-03-15,ITUB4_SA,-0.022953582060922906,-1.0
2022-03-16,ITUB4_SA,-0.030313430308683942,-1.0
2022-03-17,ITUB4_SA,-0.04112292865208944,-1.0
2022-03-18,ITUB4_SA,-0.03967623811928134,-1.0
2022-03-21,ITUB4_SA,-0.07616020915471611,-1.0
2022-03-22,ITUB4_SA,-0.09158188729791739,-1.0
2022-03-23,ITUB4_SA,-0.07618397263275145,-1.0
2022-03-24,ITUB4_SA,-0.05850954799949182,-1.0
2022-03-29,ITUB4_SA,-0.16016564227992236,-1.0
2022-03-30,ITUB4_SA,-0.16197592995630916,-1.0
2022-03-31,ITUB4_SA,-0.15130248533477486,-1.0
2022-04-01,ITUB4_SA,-0.15369522130685787,-1.0
2022-04-04,ITUB4_SA,-0.14594251382710854,-1.0
2022-04-05,ITUB4_SA,-0.030416421240361813,-1.0
2022-04-08,ITUB4_SA,-0.039902557845608144,-1.0
2022-04-11,ITUB4_SA,-0.054763465272374856,-1.0
2022-04-12,ITUB4_SA,-0.054240529142506544,-1.0
2022-04-13,ITUB4_SA,-0.07744262958458892,-1.0
2022-04-14,ITUB4_SA,-0.0944285309958739,-1.0
2022-04-18,ITUB4_SA,-0.10560842725761521,-1.0
2022-04-19,ITUB4_SA,-0.08559719887760364,-1.0
2022-04-20,ITUB4_SA,-0.10300981832958445,-1.0
2022-04-22,ITUB4_SA,-0.045397298540877484,-1.0
2022-04-25,ITUB4_SA,-0.05184686897526003,-1.0
2022-04-26,ITUB4_SA,-0.025747828161952868,-1.0
2022-04-27,ITUB4_SA,-0.0402761987720317,-1.0
2022-04-28,ITUB4_SA,-0.03402527891307594,-1.0
2022-04-29,ITUB4_SA,-0.01075082239063696,-1.0
2022-05-02,ITUB4_SA,-0.017442017133753374,-1.0
2022-05-03,ITUB4_SA,-0.032443059989197165,-1.0
2022-05-05,ITUB4_SA,-0.01746471531101268,-1.0
2022-05-06,ITUB4_SA,-0.0473762757929963,-1.0
2022-05-09,ITUB4_SA,-0.02673061846144298,-1.0
2022-05-10,ITUB4_SA,-0.03074008649425919,-1.0
2022-05-11,ITUB4_SA,-0.04880461381156442,-1.0
2022-05-12,ITUB4_SA,-0.06315493400433247,-1.0
2022-05-13,ITUB4_SA,-0.08907214833013277,-1.0
2022-05-16,ITUB4_SA,-0.1005303413322739,-1.0
2022-05-17,ITUB4_SA,-0.1119321411141998,-1.0
2022-05-18,ITUB4_SA,-0.10914743216539147,-1.0
2022-05-19,ITUB4_SA,-0.09013669033393923,-1.0
2022-05-20,ITUB4_SA,-0.08940517946624149,-1.0
2022-05-23,ITUB4_SA,-0.13955701155956401,-1.0
2022-05-24,ITUB4_SA,-0.1523797533650898,-1.0
2022-05-25,ITUB4_SA,-0.08388306742604412,-1.0
2022-05-26,ITUB4_SA,-0.14749339686417873,-1.0
2022-05-27,ITUB4_SA,-0.13903991736239085,-1.0
2022-05-30,ITUB4_SA,-0.14420386089059167,-1.0
2022-05-31,ITUB4_SA,-0.13559499323799118,-1.0
2022-06-01,ITUB4_SA,-0.14013729705035927,-1.0
2022-06-02,ITUB4_SA,-0.13064830883296308,-1.0
2022-06-03,ITUB4_SA,-0.13577938130956146,-1.0
2022-06-06,ITUB4_SA,-0.13273669160799173,-1.0
2022-06-08,ITUB4_SA,-0.022441622910629344,-1.0
2022-06-09,ITUB4_SA,0.013315333907403915,1.0
2022-06-10,ITUB4_SA,0.04890308426659762,1.0
2022-06-13,ITUB4_SA,0.08944010912773037,1.0
2022-06-14,ITUB4_SA,0.11713750193503025,1.0
2022-06-15,ITUB4_SA,0.11412076052658082,1.0
2022-06-17,ITUB4_SA,0.12837355983323628,1.0
2022-06-20,ITUB4_SA,0.10384881191603745,1.0
2022-06-21,ITUB4_SA,0.12852808998635568,1.0
2022-06-22,ITUB4_SA,0.1398985355065101,1.0
2022-06-23,ITUB4_SA,0.14058132398794587,1.0
2022-06-27,ITUB4_SA,0.145512598369397,1.0
2022-06-28,ITUB4_SA,0.14840623991266888,1.0
2022-06-29,ITUB4_SA,0.14472735719596974,1.0
2022-06-30,ITUB4_SA,0.14422491135476467,1.0
2022-07-01,ITUB4_SA,0.1343269528357769,1.0
2022-07-04,ITUB4_SA,0.1453545952296591,1.0
2022-07-05,ITUB4_SA,0.13731292087911728,1.0
2022-07-06,ITUB4_SA,0.1478910890546543,1.0
2022-07-07,ITUB4_SA,0.13185041717863255,1.0
2022-07-11,ITUB4_SA,0.14992773383524494,1.0
2022-07-12,ITUB4_SA,0.12311581533197291,1.0
2022-07-13,ITUB4_SA,0.1276281122043601,1.0
2022-07-14,ITUB4_SA,0.12634936808557096,1.0
2022-07-15,ITUB4_SA,0.12012760252134802,1.0
2022-07-18,ITUB4_SA,0.1343269528357769,1.0
2022-07-19,ITUB4_SA,0.1329377247793384,1.0
2022-07-20,ITUB4_SA,0.13206397631294853,1.0
2022-07-21,ITUB4_SA,0.13823893970464263,1.0
2022-07-22,ITUB4_SA,0.1349842686998195,1.0
2022-07-25,ITUB4_SA,0.13389791878124058,1.0
2022-07-26,ITUB4_SA,0.12482864114083858,1.0
2022-07-27,ITUB4_SA,0.12270740147348658,1.0
2022-07-28,ITUB4_SA,0.12911357199668894,1.0
2022-07-29,ITUB4_SA,0.1193801660150744,1.0
2022-08-01,ITUB4_SA,0.12398843482814925,1.0
2022-08-02,ITUB4_SA,0.12731796071031942,1.0
2022-08-03,ITUB4_SA,0.11929656871505312,1.0
2022-08-04,ITUB4_SA,0.12000646767854928,1.0
2022-08-05,ITUB4_SA,0.16104690677087885,1.0
2022-08-08,ITUB4_SA,0.14678656287669734,1.0
2022-08-09,ITUB4_SA,0.16323232786155306,1.0
2022-08-10,ITUB4_SA,0.14206624038607885,1.0
2022-08-12,ITUB4_SA,0.09866605623546687,1.0
2022-08-15,ITUB4_SA,0.08178699154963964,1.0
2022-08-16,ITUB4_SA,0.06318281928460179,1.0
2022-08-17,ITUB4_SA,0.0608316524827055,1.0
2022-08-18,ITUB4_SA,0.0724858006478053,1.0
2022-08-19,ITUB4_SA,0.11219613537670514,1.0
2022-08-22,ITUB4_SA,0.1309452212549329,1.0
2022-08-23,ITUB4_SA,0.12794807493152227,1.0
2022-08-24,ITUB4_SA,0.12326980076825667,1.0
2022-08-25,ITUB4_SA,0.12102436266061911,1.0
2022-08-26,ITUB4_SA,0.12774428488301726,1.0
2022-08-29,ITUB4_SA,0.11989068610678433,1.0
2022-08-30,ITUB4_SA,0.12496628341743787,1.0
2022-08-31,ITUB4_SA,0.15416890080877144,1.0
2022-09-01,ITUB4_SA,0.13664523941078444,1.0
2022-09-02,ITUB4_SA,0.12311683851476118,1.0
2022-09-05,ITUB4_SA,0.15194733919952075,1.0
2022-09-06,ITUB4_SA,0.1252866669398236,1.0
2022-09-08,ITUB4_SA,0.1216549597637151,1.0
2022-09-09,ITUB4_SA,0.12444587344701641,1.0
2022-09-12,ITUB4_SA,0.14769401331318432,1.0
2022-09-13,ITUB4_SA,0.11264007245711483,1.0
2022-09-14,ITUB4_SA,0.11493342069822221,1.0
2022-09-15,ITUB4_SA,0.11201840088611181,1.0
2022-09-16,ITUB4_SA,0.11576950481113224,1.0
2022-09-19,ITUB4_SA,0.1228163204267041,1.0
2022-09-20,ITUB4_SA,-0.06740367020242599,-1.0
2022-09-21,ITUB4_SA,-0.05468731192564469,-1.0
2022-09-22,ITUB4_SA,-0.0886109500835297,-1.0
2022-09-23,ITUB4_SA,-0.07980604667844882,-1.0
2022-09-26,ITUB4_SA,-0.02590724137268796,-1.0
2022-09-27,ITUB4_SA,-0.05479586938723169,-1.0
2022-09-29,ITUB4_SA,-0.07729456069443308,-1.0
2022-09-30,ITUB4_SA,-0.07229225465739886,-1.0
2022-10-03,ITUB4_SA,-0.12562166991429036,-1.0
2022-10-06,ITUB4_SA,-0.10516189651465213,-1.0
2022-10-07,ITUB4_SA,-0.1134814918456577,-1.0
2022-10-10,ITUB4_SA,-0.13541637370981818,-1.0
2022-10-11,ITUB4_SA,-0.13770138713694968,-1.0
2022-10-13,ITUB4_SA,-0.14078299451130072,-1.0
2022-10-17,ITUB4_SA,-0.1479233529388826,-1.0
2022-10-18,ITUB4_SA,-0.15236341761872996,-1.0
2022-10-20,ITUB4_SA,-0.15053799407550916,-1.0
2022-10-21,ITUB4_SA,-0.15372633437349525,-1.0
2022-10-24,ITUB4_SA,-0.16213064144086498,-1.0
2022-10-25,ITUB4_SA,-0.19487250894365615,-1.0
2022-10-26,ITUB4_SA,-0.17724833421972652,-1.0
2022-10-27,ITUB4_SA,-0.192125676395152,-1.0
2022-10-28,ITUB4_SA,-0.19841602578316175,-1.0
2022-10-31,ITUB4_SA,-0.1749481857744578,-1.0
2022-11-01,ITUB4_SA,-0.17705135600824973,-1.0
2022-11-03,ITUB4_SA,-0.171064374728933,-1.0
2022-11-04,ITUB4_SA,-0.17406902731418294,-1.0
2022-11-07,ITUB4_SA,-0.17081287398558342,-1.0
2022-11-08,ITUB4_SA,-0.16828918723861175,-1.0
2022-11-09,ITUB4_SA,-0.08472310106893599,-1.0
2022-11-10,ITUB4_SA,-0.06050527857765131,-1.0
2022-11-11,ITUB4_SA,-0.010503398572214051,-1.0
2022-11-14,ITUB4_SA,0.009710543201757904,1.0
2022-11-16,ITUB4_SA,0.009933196884758244,1.0
2022-11-17,ITUB4_SA,-0.0012039601740446715,-1.0
2022-11-18,ITUB4_SA,-0.019810331156889793,-1.0
2022-11-21,ITUB4_SA,-0.002488810186048296,-1.0
2022-11-22,ITUB4_SA,0.0324752878936625,1.0
2022-11-23,ITUB4_SA,0.04319316404988749,1.0
2022-11-24,ITUB4_SA,-0.010634780903498675,-1.0
2022-11-25,ITUB4_SA,-0.005905634894139533,-1.0
2022-11-28,ITUB4_SA,0.02160622791106981,1.0
2022-11-29,ITUB4_SA,0.01644539072847384,1.0
2022-11-30,ITUB4_SA,0.0003893688822926844,1.0
2022-12-02,ITUB4_SA,-0.033361443920142064,-1.0
2022-12-05,ITUB4_SA,0.01132987767499305,1.0
2022-12-06,ITUB4_SA,-0.024466887291512918,-1.0
2022-12-07,ITUB4_SA,-0.008279386151007762,-1.0
2022-12-08,ITUB4_SA,0.024078518996353937,1.0
2022-12-09,ITUB4_SA,0.03433175039334513,1.0
2022-12-12,ITUB4_SA,0.0201033823526664,1.0
2022-12-13,ITUB4_SA,0.14779346361568213,1.0
2022-12-14,ITUB4_SA,0.11448743376096604,1.0
2022-12-15,ITUB4_SA,0.10316923013160761,1.0
2022-12-16,ITUB4_SA,0.12953982686343513,1.0
2022-12-19,ITUB4_SA,0.08310997863985103,1.0
2022-12-20,ITUB4_SA,0.08752921920797685,1.0
2022-12-21,ITUB4_SA,0.09122719865680029,1.0
2022-12-23,ITUB4_SA,0.04871145204084093,1.0
2022-12-26,ITUB4_SA,0.07400505676208602,1.0
2022-12-27,ITUB4_SA,0.04708932259783927,1.0
2022-12-28,ITUB4_SA,0.012997876909733863,1.0
2023-01-02,ITUB4_SA,0.022246243932276366,1.0
2023-01-03,ITUB4_SA,0.009744238792530835,1.0
2023-01-04,ITUB4_SA,0.008054341848816149,1.0
2023-01-05,ITUB4_SA,-0.0002225396501490673,-1.0
2023-01-06,ITUB4_SA,-0.014483754848951591,-1.0
2023-01-09,ITUB4_SA,-0.009248091225084631,-1.0
2023-01-10,ITUB4_SA,-0.04655111568381465,-1.0
2023-01-11,ITUB4_SA,-0.08525566541936214,-1.0
2023-01-12,ITUB4_SA,-0.08340608286748197,-1.0
2023-01-13,ITUB4_SA,-0.08189630372757417,-1.0
2023-01-16,ITUB4_SA,-0.07419211083807298,-1.0
2023-01-17,ITUB4_SA,-0.07802910023415177,-1.0
2023-01-18,ITUB4_SA,-0.12034256748799166,-1.0
2023-01-20,ITUB4_SA,-0.08378395468073663,-1.0
2023-01-23,ITUB4_SA,-0.060353429362300925,-1.0
2023-01-24,ITUB4_SA,-0.09196117988020336,-1.0
2023-01-25,ITUB4_SA,-0.08202578835960606,-1.0
2023-01-26,ITUB4_SA,-0.060712605497656225,-1.0
2023-01-27,ITUB4_SA,-0.03589793731664748,-1.0
2023-01-31,ITUB4_SA,-0.015535085360167233,-1.0
2023-02-01,ITUB4_SA,0.0024253412393488993,1.0
2023-02-02,ITUB4_SA,-0.0345369020020323,-1.0
2023-02-03,ITUB4_SA,-0.01172380879841528,-1.0
2023-02-07,ITUB4_SA,0.007095613164226577,1.0
2023-02-08,ITUB4_SA,-0.05991147081546244,-1.0
2023-02-09,ITUB4_SA,-0.004713030927307571,-1.0
2023-02-10,ITUB4_SA,0.006590887360990116,1.0
2023-02-13,ITUB4_SA,-0.02770320895074163,-1.0
2023-02-14,ITUB4_SA,-0.0013344802976711367,-1.0
2023-02-15,ITUB4_SA,-0.017775275273962055,-1.0
2023-02-16,ITUB4_SA,-0.02580999147657015,-1.0
2023-02-17,ITUB4_SA,-0.03799783180111438,-1.0
2023-02-22,ITUB4_SA,-0.01707644868060587,-1.0
2023-02-23,ITUB4_SA,-0.029585529484150275,-1.0
2023-02-24,ITUB4_SA,0.010109871010518745,1.0
2023-02-27,ITUB4_SA,0.012872012309659953,1.0
2023-02-28,ITUB4_SA,0.02721093395768648,1.0
2023-03-01,ITUB4_SA,0.04941681758425975,1.0
2023-03-02,ITUB4_SA,0.04301842608456963,1.0
2023-03-06,ITUB4_SA,0.0251310333660395,1.0
2023-03-07,ITUB4_SA,0.06017680943369608,1.0
2023-03-08,ITUB4_SA,0.06160851311138038,1.0
2023-03-09,ITUB4_SA,0.08884433978643846,1.0
2023-03-10,ITUB4_SA,0.13194445092460483,1.0
2023-03-13,ITUB4_SA,0.15682253574605376,1.0
2023-03-14,ITUB4_SA,0.1607282263836769,1.0
2023-03-15,ITUB4_SA,0.16367360172541168,1.0
2023-03-16,ITUB4_SA,0.1346721539595035,1.0
2023-03-17,ITUB4_SA,0.16734808571439053,1.0
2023-03-20,ITUB4_SA,0.1643551799830465,1.0
2023-03-21,ITUB4_SA,0.15197844877351163,1.0
2023-03-22,ITUB4_SA,0.15877181591737966,1.0
2023-03-23,ITUB4_SA,0.15286548733119698,1.0
2023-03-24,ITUB4_SA,0.16010133057648113,1.0
2023-03-27,ITUB4_SA,0.1514780828933584,1.0
2023-03-28,ITUB4_SA,0.14993811431673598,1.0
2023-03-29,ITUB4_SA,0.12510767017100344,1.0
2023-03-30,ITUB4_SA,0.07948992558840451,1.0
2023-03-31,ITUB4_SA,0.06575348121845237,1.0
2023-04-03,ITUB4_SA,0.11261383505156308,1.0
2023-04-04,ITUB4_SA,0.10675772162221686,1.0
2023-04-06,ITUB4_SA,0.12154780009311272,1.0
2023-04-10,ITUB4_SA,0.11297475435162219,1.0
2023-04-11,ITUB4_SA,0.09295641782371322,1.0
2023-04-12,ITUB4_SA,0.07399324455460943,1.0
2023-04-14,ITUB4_SA,0.08528027354050027,1.0
2023-04-18,ITUB4_SA,0.10596577442231925,1.0
2023-04-19,ITUB4_SA,0.1390239169529961,1.0
2023-04-20,ITUB4_SA,0.13536867414266962,1.0
2023-04-24,ITUB4_SA,0.1462070075460009,1.0
2023-04-25,ITUB4_SA,0.14642199091242514,1.0
2023-04-26,ITUB4_SA,0.1475639586599491,1.0
2023-04-27,ITUB4_SA,0.13797608883686108,1.0
2023-04-28,ITUB4_SA,0.1038066890214786,1.0
2023-05-02,ITUB4_SA,0.1477569580954632,1.0
2023-05-04,ITUB4_SA,0.1595958704355458,1.0
2023-05-05,ITUB4_SA,0.126040894754603,1.0
2023-05-08,ITUB4_SA,0.10375352595250442,1.0
2023-05-09,ITUB4_SA,0.10662146781594695,1.0
2023-05-10,ITUB4_SA,0.07442377183284332,1.0
2023-05-11,ITUB4_SA,0.0842307556881885,1.0
2023-05-12,ITUB4_SA,0.08716799305148037,1.0
2023-05-15,ITUB4_SA,0.06406213439189501,1.0
2023-05-16,ITUB4_SA,0.061237543858746024,1.0
2023-05-17,ITUB4_SA,0.062220536691888206,1.0
2023-05-18,ITUB4_SA,0.05495093012811636,1.0
2023-05-19,ITUB4_SA,0.08427390877259011,1.0
2023-05-22,ITUB4_SA,0.08378304796578662,1.0
2023-05-23,ITUB4_SA,0.06380702633655577,1.0
2023-05-24,ITUB4_SA,0.08973692068380945,1.0
2023-05-25,ITUB4_SA,0.07545778893746502,1.0
2023-05-26,ITUB4_SA,0.06661845140860456,1.0
2023-05-29,ITUB4_SA,0.07362544180526864,1.0
2023-05-30,ITUB4_SA,0.09509046075908234,1.0
2023-05-31,ITUB4_SA,0.07926085651083215,1.0
2023-06-01,ITUB4_SA,0.07947707701459916,1.0
2023-06-02,ITUB4_SA,0.06766451378573923,1.0
2023-06-05,ITUB4_SA,0.06856706172355831,1.0
2023-06-06,ITUB4_SA,0.05781478619375435,1.0
2023-06-07,ITUB4_SA,0.04662080018297554,1.0
2023-06-09,ITUB4_SA,0.013413329908248839,1.0
2023-06-12,ITUB4_SA,0.016384548600181237,1.0
2023-06-13,ITUB4_SA,0.002874382406711895,1.0
2023-06-14,ITUB4_SA,-0.01422907570802201,-1.0
2023-06-15,ITUB4_SA,-0.023815523460241628,-1.0
2023-06-16,ITUB4_SA,-0.025118497571746112,-1.0
2023-06-19,ITUB4_SA,-0.0521295422869843,-1.0
2023-06-21,ITUB4_SA,-0.06668285379057515,-1.0
2023-06-22,ITUB4_SA,-0.06873683364677152,-1.0
2023-06-23,ITUB4_SA,-0.058479518167561695,-1.0
2023-06-26,ITUB4_SA,-0.06101103168157196,-1.0
2023-06-27,ITUB4_SA,-0.035543298331992546,-1.0
2023-06-28,ITUB4_SA,-0.017968410417694147,-1.0
2023-06-29,ITUB4_SA,-0.04093364940141864,-1.0
2023-06-30,ITUB4_SA,-0.05372059538333884,-1.0
2023-07-03,ITUB4_SA,-0.04049949250963947,-1.0
2023-07-04,ITUB4_SA,-0.019201089722029163,-1.0
2023-07-05,ITUB4_SA,-0.04626046348053836,-1.0
2023-07-06,ITUB4_SA,-0.04031786410787663,-1.0
2023-07-07,ITUB4_SA,-0.04993608015316309,-1.0
2023-07-10,ITUB4_SA,-0.05234735660933176,-1.0
2023-07-11,ITUB4_SA,-0.04978798765154879,-1.0
2023-07-12,ITUB4_SA,-0.05328271439726895,-1.0
2023-07-13,ITUB4_SA,-0.062149760540535226,-1.0
2023-07-14,ITUB4_SA,-0.02812540646489292,-1.0
2023-07-17,ITUB4_SA,-0.04110938774624784,-1.0
2023-07-18,ITUB4_SA,-0.017156613515942887,-1.0
2023-07-19,ITUB4_SA,-0.010552208029916299,-1.0
2023-07-20,ITUB4_SA,-0.03072076101906962,-1.0
2023-07-21,ITUB4_SA,-0.050183501051178525,-1.0
2023-07-24,ITUB4_SA,-0.037733839808648195,-1.0
2023-07-25,ITUB4_SA,-0.02348907035221648,-1.0
2023-07-26,ITUB4_SA,-0.05107132382921176,-1.0
2023-07-27,ITUB4_SA,-0.031991100707099096,-1.0
2023-07-28,ITUB4_SA,-0.04340194098466266,-1.0
2023-07-31,ITUB4_SA,-0.06086431260233527,-1.0
2023-08-01,ITUB4_SA,-0.06549211440985225,-1.0
2023-08-02,ITUB4_SA,-0.03783724295093582,-1.0
2023-08-03,ITUB4_SA,-0.03180703675053809,-1.0
2023-08-04,ITUB4_SA,-0.02290121820471558,-1.0
2023-08-07,ITUB4_SA,-0.027559434377390946,-1.0
2023-08-08,ITUB4_SA,-0.0030964724587665415,-1.0
2023-08-09,ITUB4_SA,0.016339914236333852,1.0
2023-08-10,ITUB4_SA,0.022553939890008534,1.0
2023-08-11,ITUB4_SA,0.011923442891903502,1.0
2023-08-14,ITUB4_SA,0.02566935308246765,1.0
2023-08-15,ITUB4_SA,0.044413756227620116,1.0
2023-08-17,ITUB4_SA,0.04823757263279438,1.0
2023-08-18,ITUB4_SA,0.02469443102267377,1.0
2023-08-21,ITUB4_SA,0.007426001101214608,1.0
2023-08-22,ITUB4_SA,0.003404855641197857,1.0
2023-08-23,ITUB4_SA,-0.012613237311528414,-1.0
2023-08-24,ITUB4_SA,7.584015065975613e-05,1.0
2023-08-25,ITUB4_SA,0.016086179145395674,1.0
2023-08-28,ITUB4_SA,-0.015389750044643491,-1.0
2023-08-29,ITUB4_SA,-0.006730701488860458,-1.0
2023-08-30,ITUB4_SA,-0.0023296557498955206,-1.0
2023-08-31,ITUB4_SA,-0.0017102369167325548,-1.0
2023-09-01,ITUB4_SA,-0.019793089584063783,-1.0
2023-09-04,ITUB4_SA,0.0030878729000960448,1.0
2023-09-05,ITUB4_SA,0.04642475895115794,1.0
2023-09-06,ITUB4_SA,0.06643944163561843,1.0
2023-09-08,ITUB4_SA,0.09468750866657061,1.0
2023-09-11,ITUB4_SA,0.07235797348492401,1.0
2023-09-12,ITUB4_SA,0.07090493222712246,1.0
2023-09-13,ITUB4_SA,0.07825663482589951,1.0
2023-09-14,ITUB4_SA,0.07523006014876321,1.0
2023-09-15,ITUB4_SA,0.0937018278677948,1.0
2023-09-18,ITUB4_SA,0.11412927766953085,1.0
2023-09-19,ITUB4_SA,0.11743969227662232,1.0
2023-09-20,ITUB4_SA,0.11478013998275127,1.0
2023-09-21,ITUB4_SA,0.12447748346993359,1.0
2023-09-22,ITUB4_SA,0.12740152530709237,1.0
2023-09-25,ITUB4_SA,0.1240608234552052,1.0
2023-09-26,ITUB4_SA,0.11386093428901067,1.0
2023-09-27,ITUB4_SA,0.11595908756754336,1.0
2023-09-28,ITUB4_SA,0.1137487433163944,1.0
2023-09-29,ITUB4_SA,0.11538607630713504,1.0
2023-10-02,ITUB4_SA,0.12583353777855977,1.0
2023-10-03,ITUB4_SA,0.12216682317503325,1.0
2023-10-04,ITUB4_SA,0.11466241840858693,1.0
2023-10-05,ITUB4_SA,0.12628387810043318,1.0
2023-10-06,ITUB4_SA,0.13300340015851786,1.0
2023-10-09,ITUB4_SA,0.1254696635750414,1.0
2023-10-11,ITUB4_SA,0.12976370424405737,1.0
2023-10-13,ITUB4_SA,0.11629965004310217,1.0
2023-10-16,ITUB4_SA,0.11468929464454103,1.0
2023-10-17,ITUB4_SA,0.11530208683944787,1.0
2023-10-18,ITUB4_SA,0.1338303382439947,1.0
2023-10-19,ITUB4_SA,0.12084136175688287,1.0
2023-10-20,ITUB4_SA,0.12499829057078848,1.0
2023-10-25,ITUB4_SA,0.12167022061694865,1.0
2023-10-26,ITUB4_SA,0.11549410942102267,1.0
2023-10-27,ITUB4_SA,0.1109879982137485,1.0
2023-10-30,ITUB4_SA,0.12001327846954846,1.0
2023-10-31,ITUB4_SA,0.1129616758831018,1.0
2023-11-01,ITUB4_SA,0.11515838729995065,1.0
2023-11-03,ITUB4_SA,0.11385626826241002,1.0
2023-11-06,ITUB4_SA,0.12060987564149395,1.0
2023-11-07,ITUB4_SA,0.13444080843189266,1.0
2023-11-08,ITUB4_SA,0.1293752508147057,1.0
2023-11-09,ITUB4_SA,0.12435358410017483,1.0
2023-11-10,ITUB4_SA,0.1202561946280798,1.0
2023-11-13,ITUB4_SA,0.11861549667792426,1.0
2023-11-14,ITUB4_SA,0.11259607430848484,1.0
2023-11-16,ITUB4_SA,0.11959730166300653,1.0
2023-11-17,ITUB4_SA,0.11444976175317212,1.0
2023-11-20,ITUB4_SA,0.11112003889223376,1.0
2023-11-21,ITUB4_SA,0.1129295005137716,1.0
2023-11-22,ITUB4_SA,0.10608433791471739,1.0
2023-11-23,ITUB4_SA,0.10751841818862484,1.0
2023-11-24,ITUB4_SA,0.10609490819110601,1.0
2023-11-27,ITUB4_SA,0.10898682254252767,1.0
2023-11-28,ITUB4_SA,0.10572601016964467,1.0
2023-11-29,ITUB4_SA,0.10117988672342015,1.0
2023-11-30,ITUB4_SA,0.03582366084713762,1.0
2023-12-01,ITUB4_SA,0.049407251035076705,1.0
2023-12-04,ITUB4_SA,0.04576179270531355,1.0
2023-12-05,ITUB4_SA,0.038798161586461655,1.0
2023-12-06,ITUB4_SA,0.06787248417563174,1.0
2023-12-07,ITUB4_SA,0.10141842398977019,1.0
2023-12-08,ITUB4_SA,0.07984264740835778,1.0
2023-12-11,ITUB4_SA,0.09518367495896851,1.0
2023-12-12,ITUB4_SA,0.10072163078776919,1.0
2023-12-13,ITUB4_SA,0.05295399245775845,1.0
2023-12-14,ITUB4_SA,0.053137138991614874,1.0
2023-12-15,ITUB4_SA,0.05641848906217972,1.0
2023-12-18,ITUB4_SA,0.06284502684743498,1.0
2023-12-20,ITUB4_SA,0.09664661352613302,1.0
2023-12-21,ITUB4_SA,0.07703822978639163,1.0
2023-12-22,ITUB4_SA,0.06332847665220331,1.0
2023-12-26,ITUB4_SA,0.0556572287312751,1.0
2023-12-27,ITUB4_SA,0.061307029693643544,1.0
2023-12-28,ITUB4_SA,0.05910395906965338,1.0
2024-01-02,ITUB4_SA,0.046253421660289895,1.0
2024-01-03,ITUB4_SA,0.06253573954493774,1.0
2024-01-04,ITUB4_SA,0.061472008662519784,1.0
2024-01-05,ITUB4_SA,0.03629855987170538,1.0
2024-01-08,ITUB4_SA,0.05896151825665896,1.0
2024-01-10,ITUB4_SA,0.05899919239624918,1.0
2024-01-11,ITUB4_SA,0.062363841811548415,1.0
2024-01-12,ITUB4_SA,0.06542567567621904,1.0
2024-01-15,ITUB4_SA,0.07402344469605437,1.0
2024-01-16,ITUB4_SA,0.08870245524040166,1.0
2024-01-18,ITUB4_SA,0.09368210074944461,1.0
2024-01-19,ITUB4_SA,0.09102609101655412,1.0
2024-01-22,ITUB4_SA,0.10182796964267671,1.0
2024-01-23,ITUB4_SA,0.09675046327974424,1.0
2024-01-24,ITUB4_SA,0.10182796964267671,1.0
2024-01-25,ITUB4_SA,0.10421356596325682,1.0
2024-01-26,ITUB4_SA,0.095348806949207,1.0
2024-01-29,ITUB4_SA,0.0937260001539939,1.0
2024-01-30,ITUB4_SA,0.10080880190546337,1.0
2024-01-31,ITUB4_SA,0.0890551760602174,1.0
2024-02-01,ITUB4_SA,0.09146546342180195,1.0
2024-02-02,ITUB4_SA,0.0897984924432822,1.0
2024-02-05,ITUB4_SA,0.023334563842044576,1.0
2024-02-06,ITUB4_SA,-0.02052399698735985,-1.0
2024-02-07,ITUB4_SA,0.001335650605424732,1.0
2024-02-08,ITUB4_SA,0.03220696289095226,1.0
2024-02-09,ITUB4_SA,-0.002294149144894564,-1.0
2024-02-15,ITUB4_SA,-0.02270454684614187,-1.0
2024-02-16,ITUB4_SA,-0.03815092377903273,-1.0
2024-02-19,ITUB4_SA,-0.0557733592007984,-1.0
2024-02-20,ITUB4_SA,-0.0753025115202729,-1.0
2024-02-21,ITUB4_SA,-0.06891603022487724,-1.0
2024-02-22,ITUB4_SA,-0.06891644301463984,-1.0
2024-02-23,ITUB4_SA,-0.07222262251936906,-1.0
2024-02-26,ITUB4_SA,-0.06113323353350042,-1.0
